link,title,price,transaction,city,region,description,surface,bathrooms,rooms
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/centre-urbain-nord/local-commercial-centre-urbain-nord/694e45e2cd04d08be7514279/,Local Commercial Centre Urbain Nord,158000,Vente,Tunis,Centre Urbain Nord,"VMU 001
A vendre au Centre Urbain Nord un local Commercial fonds et murs de 45 m² situé au Rez de Chaussée d’un bel immeuble de haut standing, sécurisé et gardé jour et nuit, près des ambassades de Turquie, Qatar, Palestine et Arabie Saoudite et à proximité de Carrefour Market Centre Urbain Nord et des Banques Amen Bank et BIAT. Le local est situé juste à l’entrée de la galerie commerciale de l’immeuble, il est doté d’une climatisation centrale.
Le local est actuellement vide et libre de tout engagement et le futur propriétaire peut en disposer immédiatement Le local dispose aussi d’une place au parking au sous-sol
Prix de vente : 158 milles dinars.
Pour plus d’informations, merci de contacter notre Agence Immobilière M&F IMMO au 27 256 257",45,0,1
https://www.tayara.tn/item/maisons-et-villas/tunis/lac-1/a-louer-villa-s12-au-lac1-usage-bureautique/694e45db8914daae51a1b623/,A louer villa S12 au Lac1 à usage bureautique,14000,Location,Tunis,Lac 1,"La méditerranée immobilière soukra vous propose à la location une villa S12 à usage de bureaux situé au Lac 1 avec une superficie terrain de 1200m2 et une superficie bâtie de760m2 Au RDC, nous y retrouvons 3 bureaux, une terrasse, un espace de pause, une cuisine équipée d’une plaque et une hotte ainsi qu’une salle d’eau Au 1er étage, nous y retrouvons 3 bureaux spacieux avec dressing chacun avec salle de bain et 2 grandes pièces en extension pour plusieurs bureaux Le sous-sol est composé d’une salle d’accueil, 6 bureaux, une salle de réunion et deux salles d’eau Climatisation centrale et chauffage central sont installés .",1200,4,12
https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-8/etage-de-villa-s-plus-3-a-el-manzah-8-wb1965/694e45d7cd04d08be7514272/,etage de villa s plus 3 a el manzah 8 wb1965,420000,Vente,Ariana,El Menzah 8,"l'agence immo contact met en vente a el manzah 8 ( proche cité mileha ) pour 420000 dt un étage de villa s plus 3 (170m) avec chauffage central , climatisation , salle de bain , salle d'eau , wc ,  entrée jardin et voiture , entrée indépendante , possibilité de consstruction d un autre étage au dessus (wb1965) frais de visite 20dt , commission agence 2 pourcent ",170,1,3
https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/maison-a-raoued-cit-chaker-wb4333/694e45d7cd04d08be7514273/,maison a raoued cité chaker wb4333,260000,Location,Ariana,Raoued,"l'agence immo contact met en vente a raoued ( cité chaker ) pour 260000 dt une villa s plus 3 ( terrain 470m et bati 140m) avec un studio et un garage , titre bleu (wb4333) frais de visite 20dt , commission agence 2 pourcent ",470,1,1
https://www.tayara.tn/item/appartements/tunis/cit-el-khadra/hall-plus-2-a-la-cit-el-khadhra-wb2371/694e45d7cd04d08be7514274/,hall plus 2 a la cité el khadhra wb2371,150000,Vente,Tunis,Cité El Khadra,"l'agence immo contact met en vente a cité el khadhra pour 150000 dt un hall plus 2 rénové  (78m) avec gaz de ville ,  petit jardin en jouissance  (wb2371) frais de visite 20dt , commission agence 2 pourcent",78,1,2
https://www.tayara.tn/item/maisons-et-villas/tunis/ksar-said/duplex-a-ksar-said-wb1283/694e45d68914daae51a1b61d/,duplex a ksar said wb1283,130000,Vente,Tunis,Ksar Said,"l'agence immo contact met en vente a ksar said 2 pour 130000 dt un duplex jumelé s plus 2 (117m) avec une salle de bain et une salle d'eau , titre bleu (wb1283) frais de visite 20dt, commission agence 2 pourcent",1,1,2
https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/s0-hst-a-la-cit-wahat-wb4185/694e45d68914daae51a1b61e/,s0 hst a la cité wahat wb4185,210000,Vente,Tunis,Ain Zaghouen,"l'agence immo contact met en vente a la cité wahat ( aouina pas tres loin de monoprix zayatine ) pour 210000 dt un s0 hst (54m) avec parking sous sol (wb4185) frais de visite 20dt , commission agence 2 pourcent
",54,1,1
https://www.tayara.tn/item/appartements/ariana/borj-louzir/-vendre-appartement-s2-1er-tage-cit-behi-ladghem-borj-louzir-ariana/694e45aecd04d08be751425b/,"🏡 À Vendre | Appartement S+2 – 1er Étage | Cité Behi Ladghem – Borj Louzir, Ariana",0,Vente,Ariana,Borj Louzir,"🏡 À Vendre | Appartement S+2 – 1er Étage | Cité Behi Ladghem – Borj Louzir, Ariana

📍 Situé dans une résidence calme à Cité Behi Ladghem – Borj Louzir, chaque bloc comprend 2 appartements seulement, chaque bloc avec une entrée indépendante.

✨ L’appartement se trouve au 1er étage, bien orienté (sud-est), avec une vue dégagée. Il se compose de :

Un salon lumineux avec petit balcon

Une cuisine avec séchoir ouvert

Deux chambres dont une avec placard

Une salle de bain

Gaz de ville disponible

📐 Superficie totale : 90 m²
📄 Papiers : Contrat de vente + Certificat de statut immobilier
💰 Prix : intéressant

🔑 Idéal pour un premier logement ou un investissement locatif dans un quartier résidentiel .

Pour organiser une visite ou plus d'informations contactez nous par téléphone 95 999 600",90,1,2
https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-un-triplex-avec-quatre-suites-la-soukra/694e45adcd04d08be751425a/,A vendre un triplex avec quatre suites à la soukra,1200000,Vente,Ariana,La Soukra,"La Méditerranée immobilière propose à la vente un triplex de type S+4 qui couvre 254 m² bâti érigé sur trois niveaux.
 Ce triplex se distingue par une distribution fonctionnelle et des prestations soignées. Il comprend quatre suites, dont une suite au rez-de-chaussée et trois suites au premier étage, chacune disposant de sa salle d’eau privative, offrant confort et intimité.
Le rez-de-chaussée accueille également une salle d’eau pour invités.
La cuisine entièrement aménagée bénéficie d’équipements modernes et de rangements optimisés, répondant aux exigences d’un usage quotidien.
Le sous-sol abrite deux grande salles polyvalentes pouvant servir à plusieurs usages.  
Le bien dispose d’un jardin privatif de 50 m², constituant un espace extérieur agréable et exploitable.

L’ensemble offre des volumes équilibrés et une conception pensée pour un cadre de vie confortable et durable.",304,4,4
https://www.tayara.tn/item/appartements/sousse/kantaoui/un-appartement-s1-avec-parking-sous-sol/694e45738914daae51a1b5f6/,un appartement s+1 avec parking sous sol,1300,Location,Sousse,Kantaoui,"🎉🎉Immobilière #Bili vous propose un bel appartement s+1 meublé très haut gamme haut standing  pour location annuelle très bien placée dans un endroit propre avec parking sous sol 
Référence:0605
________________________
Cet joli appartement s+1 est composé de :
✅salon 
✅une chambre à coucher
✅kitchinette bien équipé 
✅salle d'eau 
Cet appartement est bien équipé de gaz de  ville, chauffage central. 
Située dans une emplacement calme et sécurisé au zone touristique  hammam sousse route kantaoui près de tous les commodités 
_______________________
Prix : 1300 dt 
Si vous êtes intéressés, n'hésitez pas à visiter notre agence : rue alexendrie  ou contacter nous sur 📲53 824 092 ou 50 653 615 ou 51 294 295 
Whatsapp 51 294 295 ou 50 653 615",50,1,1
https://www.tayara.tn/item/appartements/tunis/cit-el-khadra/-vendre-appartement-s2-rnov-cit-el-khadhra/694e455c8914daae51a1b5eb/,À Vendre | Appartement S+2 rénové – Cité El Khadhra,165000,Vente,Tunis,Cité El Khadra,"À Vendre | Appartement S+2 rénové – Cité El Khadhra

Nous vous proposons un appartement rénové, situé au 3ème et dernier étage d’une résidence calme et bien entretenue (sans ascenseur).

👉 Superficie : 90 m²
👉 Titre en règle
👉 Prix de vente : 165MD

Il se compose de :

Un salon lumineux, bien orienté, avec un balcon

Une cuisine équipée avec séchoir

Une salle d’eau

Une salle de bain

Deux chambres à coucher confortables


📞 Pour organiser une visite ou pour plus d’informations, contactez-nous dès maintenant par téléphone. 95999600",90,2,2
https://www.tayara.tn/item/terrains-et-fermes/ariana/mnihla/terrain-mnihla/694e452f8914daae51a1b5ce/,terrain à mnihla ,89,,Ariana,Mnihla,"terrain à mnihla titre individuel 
200m",,,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/facilit-sur-2-ans-terrains-hammamet-sud-27246302/694d1d248914daae51a13bf0/,Facilité sur 2 ans - Terrains  Hammamet Sud 27246302,38000,,Nabeul,Hammamet,"🌲 بمناسبة رأس السنة ⏰⏰⏰
عرض استثنائي لا يُفوّت 🔥🔥
✅ قطعة أرض 169 م² بـ 38 مليون فقط 💰  
📍 الحمامات الجنوبية
🏖️ تبعد 10 دقائق على البحر (جنان الحمامات)
📅 العرض صالح إلى غاية 31/12/2025
📞للاستفسار والحجز: 27.246.302",,,
https://www.tayara.tn/item/appartements/ariana/la-soukra/a-louer-s1-la-soukra/694e44e68914daae51a1b5bd/,A louer S1 à la soukra,1300,Location,Ariana,La Soukra,La Méditerranée immobilière Soukra vous propose à la location un coquet appartement en S1 situé dans une résidence en R+2 gardée et sécurisée à La Soukra avec un emplacement stratégique composé comme suit Un salon avec balcon Une chambre à coucher avec dressing Une salle d'eau avec douche à l’italienne Une kitchenette équipée et agencée avec plaque hotte four L'appartement est équipé de - Chauffage centrale - 2 Climatiseurs - Une place parking au sous sol .,62,1,1
https://www.tayara.tn/item/appartements/tunis/el-menzah-9/s-plus-2-rnov-a-el-manzah-9a-wb4199/694e44d98914daae51a1b5b4/,s plus 2 rénové a el manzah 9a wb4199,280000,Vente,Tunis,El Menzah 9,"l'agence immo contact met en vente a el manzah 9a pour 280000 dt un s plus 2 rénové (83m) avec chauffage central , climatisation , salle de bain , abri voiture , contrat de vente (wb4199) frais de visite 20dt , commission agence 2 pourcent",83,1,2
https://www.tayara.tn/item/appartements/tunis/el-menzah-9/s-plus-3a-el-manzah-9b-wb3080/694e44d9cd04d08be75141f8/,s plus 3a el manzah 9b wb3080,310000,Vente,Tunis,El Menzah 9,"l'agence immo contact met en vente a el manzah 9b pour 310000 dt un s plus 3 (140m) avec chauffage central , salle de bain , séchoir , parking , 2 ème étage sans ascenseur, titre bleu (wb3080) frais de visite 20dt , commission agence 2 pourcent",140,1,3
https://www.tayara.tn/item/appartements/nabeul/mrezga/s-plus-1-hst-a-el-mrezga-wb3665/694e44d8cd04d08be75141f5/,s plus 1 hst a el mrezga wb3665,150000,Vente,Nabeul,Mrezga,"l'agence immo contact met en vente a el mrezga ( pas loin de omar khayem ) pour 150000 dt un s plus 1 hst  (60m) avec balcon (wb3665) frais de visite 20dt , commission agence 2 pourcent 
",60,1,1
https://www.tayara.tn/item/appartements/ariana/el-menzah-7/s-plus-3-a-el-manzah-7-wb952/694e44d8cd04d08be75141f6/,s plus 3 a el manzah 7 wb952,190000,Vente,Ariana,El Menzah 7,"l'agence immo contact met en vente a el manzah 7 pour 190000 dt un s plus 3 (107m) avec une salle de bain et une salle d'eau , 4 eme etage sans ascenseur , il est actuellement loué (wb952) frais de visite 20dt , commission agence 2 pourcent ",107,1,3
https://www.tayara.tn/item/appartements/tunis/tunis-belvedere/s-plus-2-a-jeanne-darc-wb3849/694e44d88914daae51a1b5b3/,s plus 2 a jeanne d'arc wb3849,210000,Location,Tunis,Tunis Belvedere,"l'agence immo contact met en vente a la place jeanne d'arc pour 210000 dt un s plus 2 (100m) avec chauffage central , climatisation , 2 eme etage sans ascenseur , titre bleu (wb3849) frais de visite 20dt , commission agence 2 pourcent",100,1,2
https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet-nord/studio-s-plus-1-a-el-hammamet-nord-wb4156/694e44d88914daae51a1b5b2/,studio s plus 1 a el hammamet nord wb4156,110000,Vente,Nabeul,Hammamet Nord,"l'agence immo contact met en vente a el hammamet ( a l'entrée de l'autoroute de hammamet nord et de la mosquée ) pour 110000 dt un studio s plus 1  (50m) a 15 mn de la plage  , cuisine ouverte salle d 'eau ( douche )  pas loin de maison ford et de la sonede , contrat de vente  (wb4156) frais de visite 20dt , commission agence 2 pourcent ",50,50,1
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-vendre-appartement-s2-cit-ennasr-2-rezdechausse/694e44d1cd04d08be75141f2/,À vendre | Appartement S+2 à Cité Ennasr 2 – Rez-de-chaussée,2,Vente,Ariana,Cité Ennasr 2,"À vendre | Appartement S+2 à Cité Ennasr 2 – Rez-de-chaussée

Nous vous proposons à la vente un agréable appartement S+2 situé au RDC d’une résidence bien gardée, idéalement placée en face du kiosque Total à Cité Ennasr 2.

D’une superficie nette de 104 m², cet appartement de construction SNIT bénéficie de papiers en règle.

Il se compose de :

Un salon lumineux avec balcon

Une cuisine spacieuse avec séchoir

Une salle de bain

Deux chambres à coucher, dont une avec dressing intégré


L’appartement est équipé de chauffage central.

💰 Prix de vente : .

📞 Pour organiser une visite ou obtenir plus d’informations, contactez-nous dès maintenant au 95999600.",104,1,2
https://www.tayara.tn/item/maisons-et-villas/tunis/el-menzah-9/-louer-villa-s5-menzah-9a-usage-habitation-ou-bureautique/694e44918914daae51a1b596/,📢 À louer | Villa S+5 à Menzah 9A – Usage habitation ou bureautique,3300,Location,tunis,El Menzah 9,"📢 À louer | Villa S+5 à Menzah 9A – Usage habitation ou bureautique

Superbe villa sur 3 niveaux, située dans un quartier calme et résidentiel à Menzah 9A.

✅ Composition :

Rez-de-jardin : entrée de voiture, garage aménagé et chambre de service.

RDC : grand salon spacieux, une chambre, une cuisine donnant sur une terrasse et un jardin, ainsi qu’une salle d’eau.

Étage : suite parentale, trois chambres et une salle de bain commune.


💰 Loyer : 3500 DT/mois

📞 Pour organiser une visite ou obtenir plus d’informations, contactez-nous au 95 999 600",450,3,5
https://www.tayara.tn/item/maisons-et-villas/jendouba/tabarka/studio-et-garage-a-tabarka/694e44698914daae51a1b589/,studio et garage a Tabarka,130000,Vente,Jendouba,Tabarka,a vendre un studio avec garage TITRE INDIVIDUEL  nouvelle construction a Tabarka a bouterfes prés de la maison   d hôte les jardin suspondu    voir emplacement sur photos pour plus de détails tel +216 93419075.,60,1,2
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/vente-flash-appartement-s1-menzah-7-bis-avec-terrasse/694e44538914daae51a1b581/,vente flash appartement s+1 menzah 7 bis avec terrasse ,178000,Location,Ariana,Cité Ennasr 2,"opportunité d'investissement 
un appartement s+1 a la vente a menzah 7 bis situé au rdc avec terrasse 
d'un superficie totale 75md 
prix de vente 178md 
pour organiser une visite ou plus d'informations contatcez nous par téléphone 95999600",75,1,1
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/cit-jardin/immeuble-bureautique-louer-cite-jardins/692ed910145e1617cbaf4fe9/,Immeuble bureautique à louer à Cite Jardins ,14000,Location,Tunis,Cité jardin,"weet Home vous propose à la location un immeuble bureautique neuf d'une superficie 890 m² à cité Jardins se reparti sur 3 niveaux :  

🔸Le rez-de-jardin :
🔹3 bureaux 
🔹 2 salles d'eau 
🔹 une cuisine 

🔸Le rez-de-chaussée : 
🔹4 bureaux 
🔹2 salles d'eau 

🔸 1 er étage :
🔹4 bureaux 
🔹2 salle d'eau 

🔸Cet immeuble est équipé d’un chauffage central , d'un Abri pour 3 voitures et d'un câblage réseau .
💰Prix de Location : 14 000 dt
Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au : ☎️ +216 28 047 983 / +216 54 941 053 ( WhatsApp )
Email : sweethome.tunisia@gmail.com",890,6,11
